key,address,accountnumber,opendataupdate,housetype,landuse,exemptclass,assessmentyear,currentyeartotalassessment,owneroccupancycode,homesteadcreditqualificationcode,homesteadqualificationdate,yearbuilt,datepurchased,zoning,box2,box4,box5,box6,box8,box7,box9a,box9,box10,totalchange
79790228270,7341 MOCKINGBIRD CIR,79790228270,20230303,TH,Residential (R),Blank,2023,375233,Yes,Approved,2016.06.02,2008,2015.07.31,,375233,354100,120000,297500,375233,417500,21133.333333333332,396366.3333333333,417500,63400
79790228271,7339 MOCKINGBIRD CIR,79790228271,20230303,TH,Residential (R),Blank,2023,382333,Yes,No Application,2007.12.28,2008,2008.11.14,,382333,359700,120000,307600,382333,427600,22633.333333333332,404966.3333333333,427600,67900
79790228272,7337 MOCKINGBIRD CIR,79790228272,20230303,TH,Residential (R),Blank,2023,378567,Yes,Approved,2009.01.26,2008,2008.11.14,,378567,357300,120000,301100,378567,421100,21266.666666666668,399833.6666666667,421100,63800
79790228273,7335 MOCKINGBIRD CIR,79790228273,20230303,TH,Residential (R),Blank,2023,387300,Yes,Approved,2018.12.26,2008,2018.03.02,,387300,365600,120000,310700,387300,430700,21700.0,409000.0,430700,65100
79790228274,7333 MOCKINGBIRD CIR,79790228274,20230303,TH,Residential (R),Blank,2023,378567,Yes,Approved,2009.03.03,2008,2008.12.19,,378567,357300,120000,301100,378567,421100,21266.666666666668,399833.6666666667,421100,63800
79790228275,7331 MOCKINGBIRD CIR,79790228275,20230303,TH,Residential (R),Blank,2023,388300,Yes,No Application,2009.05.13,2008,2009.05.13,,388300,361700,120000,321500,388300,441500,26600.0,414900.0,441500,79800
79790228276,848 ORIOLE AVE,79790228276,20230303,TH,Residential (R),Blank,2023,386033,Yes,No Application,1899.12.30,2008,2021.05.19,,386033,361700,120000,314700,386033,434700,24333.333333333332,410366.3333333333,434700,73000
79790228277,846 ORIOLE AVE,79790228277,20230303,TH,Residential (R),Blank,2023,380000, No ,No Application,1899.12.30,2008,2017.10.18,,380000,357300,120000,305400,380000,425400,22700.0,402700.0,425400,68100
79790228278,844 ORIOLE AVE,79790228278,20230303,TH,Residential (R),Blank,2023,382167, No ,No Application,1899.12.30,2008,2017.12.26,,382167,359700,120000,307100,382167,427100,22466.666666666668,404633.6666666667,427100,67400
79790228279,842 ORIOLE AVE,79790228279,20230303,TH,Residential (R),Blank,2023,378567, No ,Denied,2018.04.06,2008,2021.04.30,,378567,357300,120000,301100,378567,421100,21266.666666666668,399833.6666666667,421100,63800
79790228280,840 ORIOLE AVE,79790228280,20230303,TH,Residential (R),Blank,2023,380167,Yes,No Application,1899.12.30,2008,2020.12.21,,380167,358700,120000,303100,380167,423100,21466.666666666668,401633.6666666667,423100,64400
79790228281,838 ORIOLE AVE,79790228281,20230303,TH,Residential (R),Blank,2023,381100,Yes,Approved,2010.08.17,2008,2008.09.16,,381100,359700,120000,303900,381100,423900,21400.0,402500.0,423900,64200
79790228282,836 ORIOLE AVE,79790228282,20230303,TH,Residential (R),Blank,2023,378567,Yes,No Application,1899.12.30,2008,2021.08.25,,378567,357300,120000,301100,378567,421100,21266.666666666668,399833.6666666667,421100,63800
79790228283,834 ORIOLE AVE,79790228283,20230303,TH,Exempt (E),OTH Disabled Veteran (020),2023,388300,Yes,No Application,1899.12.30,2008,2019.07.10,,388300,361700,120000,321500,388300,441500,26600.0,414900.0,441500,79800
79790228284,833 ORIOLE AVE,79790228284,20230303,TH,Residential (R),Blank,2023,393433,Yes,Approved,2020.09.14,2009,2017.06.05,,393433,366500,120000,327300,393433,447300,26933.333333333332,420366.3333333333,447300,80800
79790228285,835 ORIOLE AVE,79790228285,20230303,TH,Residential (R),Blank,2023,381267,Yes,No Application,1899.12.30,2009,2021.11.05,,381267,358800,120000,306200,381267,426200,22466.666666666668,403733.6666666667,426200,67400
79790228286,837 ORIOLE AVE,79790228286,20230303,TH,Residential (R),Blank,2023,382667,Yes,No Application,1899.12.30,2009,2018.04.30,,382667,361200,120000,305600,382667,425600,21466.666666666668,404133.6666666667,425600,64400
79790228287,839 ORIOLE AVE,79790228287,20230303,TH,Residential (R),Blank,2023,382667,Yes,Approved,2009.07.21,2009,2014.01.14,,382667,361200,120000,305600,382667,425600,21466.666666666668,404133.6666666667,425600,64400
79790228288,841 ORIOLE AVE,79790228288,20230303,TH,Residential (R),Blank,2023,384600,Yes,Approved,2017.06.28,2009,2016.08.12,,384600,363000,120000,307800,384600,427800,21600.0,406200.0,427800,64800
79790228289,843 ORIOLE AVE,79790228289,20230303,TH,Exempt (E),OTH Disabled Veteran (020),2023,382667,Yes,No Application,1899.12.30,2009,2012.10.19,,382667,361200,120000,305600,382667,425600,21466.666666666668,404133.6666666667,425600,64400
79790228290,845 ORIOLE AVE,79790228290,20230303,TH,Residential (R),Blank,2023,383300,Yes,Approved,2009.07.07,2009,2009.06.10,,383300,361800,120000,306300,383300,426300,21500.0,404800.0,426300,64500
79790228291,847 ORIOLE AVE,79790228291,20230303,TH,Exempt (E),OTH Disabled Veteran (020),2023,393233,Yes,No Application,1899.12.30,2009,2019.06.10,,393233,366000,120000,327700,393233,447700,27233.333333333332,420466.3333333333,447700,81700
79790228292,7311 MOCKINGBIRD CIR,79790228292,20230303,TH,Residential (R),Blank,2023,362233,Yes,Approved,2021.12.07,2009,2021.06.30,,362233,337300,120000,292100,362233,412100,24933.333333333332,387166.3333333333,412100,74800
79790228293,7309 MOCKINGBIRD CIR,79790228293,20230303,TH,Residential (R),Blank,2023,352233, No ,No Application,1899.12.30,2009,2009.12.08,,352233,332200,120000,272300,352233,392300,20033.333333333332,372266.3333333333,392300,60100
79790228294,7307 MOCKINGBIRD CIR,79790228294,20230303,TH,Residential (R),Blank,2023,353600,Yes,Approved,2010.06.02,2009,2009.12.08,,353600,332200,120000,276400,353600,396400,21400.0,375000.0,396400,64200
79790228295,7305 MOCKINGBIRD CIR,79790228295,20230303,TH,Residential (R),Blank,2023,359033,Yes,No Application,1899.12.30,2009,2018.10.02,,359033,334300,120000,288500,359033,408500,24733.333333333332,383766.3333333333,408500,74200
79790228296,7167 HUMMINGBIRD DR,79790228296,20230303,TH,Residential (R),Blank,2023,354233,Yes,Approved,2009.02.17,2008,2009.01.07,,354233,329800,120000,283100,354233,403100,24433.333333333332,378666.3333333333,403100,73300
79790228297,7169 HUMMINGBIRD DR,79790228297,20230303,TH,Residential (R),Blank,2023,301333,Yes,Approved,2009.05.04,2008,2009.01.07,,301333,280300,120000,223400,301333,343400,21033.333333333332,322366.3333333333,343400,63100
79790228298,7171 HUMMINGBIRD DR,79790228298,20230303,TH,Residential (R),Blank,2023,321000,Yes,Approved,2009.05.05,2008,2009.02.25,,321000,296900,120000,249200,321000,369200,24100.0,345100.0,369200,72300
79790228299,7173 HUMMINGBIRD DR,79790228299,20230303,TH,Residential (R),Blank,2023,350467,Yes,Approved,2019.01.22,2008,2018.12.10,,350467,334500,120000,262400,350467,382400,15966.666666666666,366433.6666666667,382400,47900
79790228300,516 CARDINAL VISTA,79790228300,20230303,TH,Residential (R),Blank,2023,377400,Yes,Approved,2010.02.16,2009,2009.11.17,,377400,351500,120000,309200,377400,429200,25900.0,403300.0,429200,77700
79790228301,514 CARDINAL VISTA,79790228301,20230303,TH,Exempt (E),OTH Disabled Veteran (020),2023,384867,Yes,No Application,2023.01.17,2009,2009.11.17,,384867,363300,120000,308000,384867,428000,21566.666666666668,406433.6666666667,428000,64700
79790228302,512 CARDINAL VISTA,79790228302,20230303,TH,Residential (R),Blank,2023,389667,Yes,Approved,2018.02.14,2009,2020.03.04,,389667,366600,120000,315800,389667,435800,23066.666666666668,412733.6666666667,435800,69200
79790228303,510 CARDINAL VISTA,79790228303,20230303,TH,Residential (R),Blank,2023,369067,Yes,Approved,2010.01.12,2009,2009.11.10,,369067,348200,120000,290800,369067,410800,20866.666666666668,389933.6666666667,410800,62600
79790228304,508 CARDINAL VISTA,79790228304,20230303,TH,Residential (R),Blank,2023,369067,Yes,No Application,2022.12.28,2009,2009.11.03,,369067,348200,120000,290800,369067,410800,20866.666666666668,389933.6666666667,410800,62600
79790228305,506 CARDINAL VISTA,79790228305,20230303,TH,Residential (R),Blank,2023,371133,Yes,Approved,2010.06.05,2009,2009.11.17,,371133,350200,120000,293000,371133,413000,20933.333333333332,392066.3333333333,413000,62800
79790228306,504 CARDINAL VISTA,79790228306,20230303,TH,Residential (R),Blank,2023,385300,Yes,No Application,1899.12.30,2009,2019.01.10,,385300,363700,120000,308500,385300,428500,21600.0,406900.0,428500,64800
79790228307,502 CARDINAL VISTA,79790228307,20230303,TH,Residential (R),Blank,2023,360233, No ,No Application,1899.12.30,2009,2022.01.26,,360233,334300,120000,292100,360233,412100,25933.333333333332,386166.3333333333,412100,77800
79790228308,7175 HUMMINGBIRD DR,79790228308,20230303,TH,Residential (R),Blank,2023,374800,Yes,Approved,2013.12.17,2009,2013.08.01,,374800,347400,120000,309600,374800,429600,27400.0,402200.0,429600,82200
79790228309,7177 HUMMINGBIRD DR,79790228309,20230303,TH,Residential (R),Blank,2023,368867, No ,Denied,2022.09.14,2009,2022.01.19,,368867,345500,120000,295600,368867,415600,23366.666666666668,392233.6666666667,415600,70100
79790228310,7179 HUMMINGBIRD DR,79790228310,20230303,TH,Residential (R),Blank,2023,343733,Yes,No Application,1899.12.30,2009,2018.05.17,,343733,324100,120000,263000,343733,383000,19633.333333333332,363366.3333333333,383000,58900
79790228311,7181 HUMMINGBIRD DR,79790228311,20230303,TH,Residential (R),Blank,2023,379700, No ,Denied,2016.06.02,2009,2021.09.20,,379700,353500,120000,312100,379700,432100,26200.0,405900.0,432100,78600
79790230753,902 HOPKINS CORNER,79790230753,20230303,TH,Residential (R),Blank,2023,342600,Yes,No Application,1899.12.30,2010,2019.03.08,R10,342600,318900,120000,270000,342600,390000,23700.0,366300.0,390000,71100
79790230754,904 HOPKINS CORNER,79790230754,20230303,TH,Residential (R),Blank,2023,336467,Yes,Approved,2014.03.19,2010,2010.10.22,R10,336467,313200,120000,263000,336467,383000,23266.666666666668,359733.6666666667,383000,69800
79790230755,906 HOPKINS CORNER,79790230755,20230303,TH,Residential (R),Blank,2023,355433,Yes,No Application,1899.12.30,2010,2010.10.01,R10,355433,330900,120000,284500,355433,404500,24533.333333333332,379966.3333333333,404500,73600
79790230756,908 HOPKINS CORNER,79790230756,20230303,TH,Residential (R),Blank,2023,335800,Yes,No Application,2020.11.13,2010,2020.07.10,R10,335800,311800,120000,263800,335800,383800,24000.0,359800.0,383800,72000
79790230757,910 HOPKINS CORNER,79790230757,20230303,TH,Residential (R),Blank,2023,335467,Yes,No Application,1899.12.30,2010,2021.08.07,R10,335467,310700,120000,265000,335467,385000,24766.666666666668,360233.6666666667,385000,74300
79790230758,912 HOPKINS CORNER,79790230758,20230303,TH,Residential (R),Blank,2023,349733,Yes,Denied,2020.10.09,2010,2020.08.05,R10,349733,324500,120000,280200,349733,400200,25233.333333333332,374966.3333333333,400200,75700
79790230759,914 HOPKINS CORNER,79790230759,20230303,TH,Residential (R),Blank,2023,372600,Yes,Approved,2017.04.10,2009,2015.06.10,R10,372600,347000,120000,303800,372600,423800,25600.0,398200.0,423800,76800
79790230760,916 HOPKINS CORNER,79790230760,20230303,TH,Residential (R),Blank,2023,349733,Yes,Approved,2012.02.07,2009,2009.12.07,R10,349733,325600,120000,278000,349733,398000,24133.333333333332,373866.3333333333,398000,72400
79790230761,918 HOPKINS CORNER,79790230761,20230303,TH,Residential (R),Blank,2023,332967,Yes,No Application,1899.12.30,2009,2017.03.13,R10,332967,309900,120000,259100,332967,379100,23066.666666666668,356033.6666666667,379100,69200
79790230762,920 HOPKINS CORNER,79790230762,20230303,TH,Residential (R),Blank,2023,326200,Yes,Approved,2012.02.28,2009,2009.12.07,R10,326200,303600,120000,251400,326200,371400,22600.0,348800.0,371400,67800
79790230763,922 HOPKINS CORNER,79790230763,20230303,TH,Residential (R),Blank,2023,327133, No ,No Application,1899.12.30,2009,2020.11.18,R10,327133,304700,120000,252000,327133,372000,22433.333333333332,349566.3333333333,372000,67300
79790230764,924 HOPKINS CORNER,79790230764,20230303,TH,Residential (R),Blank,2023,344500,Yes,Approved,2019.12.03,2009,2019.09.11,R10,344500,320700,120000,272100,344500,392100,23800.0,368300.0,392100,71400
79790230765,926 HOPKINS CORNER,79790230765,20230303,TH,Residential (R),Blank,2023,378667,Yes,No Application,1899.12.30,2009,2020.11.25,R10,378667,352800,120000,310400,378667,430400,25866.666666666668,404533.6666666667,430400,77600
79790230766,928 HOPKINS CORNER,79790230766,20230303,TH,Residential (R),Blank,2023,333867,Yes,No Application,1899.12.30,2009,2021.07.25,R10,333867,309900,120000,261800,333867,381800,23966.666666666668,357833.6666666667,381800,71900
79790230767,930 HOPKINS CORNER,79790230767,20230303,TH,Residential (R),Blank,2023,332933,Yes,No Application,1899.12.30,2009,2020.04.02,R10,332933,309600,120000,259600,332933,379600,23333.333333333332,356266.3333333333,379600,70000
79790230768,932 HOPKINS CORNER,79790230768,20230303,TH,Residential (R),Blank,2023,334433,Yes,No Application,1899.12.30,2009,2020.08.12,R10,334433,308100,120000,267100,334433,387100,26333.333333333332,360766.3333333333,387100,79000
79790230769,934 HOPKINS CORNER,79790230769,20230303,TH,Residential (R),Blank,2023,332267,Yes,No Application,1899.12.30,2009,2020.06.11,R10,332267,308200,120000,260400,332267,380400,24066.666666666668,356333.6666666667,380400,72200
79790230770,936 HOPKINS CORNER,79790230770,20230303,TH,Residential (R),Blank,2023,342167,Yes,No Application,1899.12.30,2009,2016.07.14,R10,342167,318500,120000,269500,342167,389500,23666.666666666668,365833.6666666667,389500,71000
79790230771,938 HOPKINS CORNER,79790230771,20230303,TH,Residential (R),Blank,2023,313067,Yes,No Application,1899.12.30,2010,2017.08.24,R10,313067,291300,120000,236600,313067,356600,21766.666666666668,334833.6666666667,356600,65300
79790230772,940 HOPKINS CORNER,79790230772,20230303,TH,Residential (R),Blank,2023,365567,Yes,Approved,2010.10.18,2010,2010.05.14,R10,365567,340400,120000,295900,365567,415900,25166.666666666668,390733.6666666667,415900,75500
79790230773,942 HOPKINS CORNER,79790230773,20230303,TH,Residential (R),Blank,2023,363433,Yes,Approved,2010.10.18,2010,2010.05.12,R10,363433,338400,120000,293500,363433,413500,25033.333333333332,388466.3333333333,413500,75100
79790230774,944 HOPKINS CORNER,79790230774,20230303,TH,Residential (R),Blank,2023,310933,Yes,No Application,1899.12.30,2010,2018.01.26,R10,310933,289300,120000,234200,310933,354200,21633.333333333332,332566.3333333333,354200,64900
79790230775,946 HOPKINS CORNER,79790230775,20230303,TH,Residential (R),Blank,2023,292767,Yes,No Application,2023.02.14,2010,2014.11.07,R10,292767,272300,120000,213700,292767,333700,20466.666666666668,313233.6666666667,333700,61400
79790230776,948 HOPKINS CORNER,79790230776,20230303,TH,Residential (R),Blank,2023,353267, No ,No Application,1899.12.30,2010,2021.10.25,R10,353267,328900,120000,282000,353267,402000,24366.666666666668,377633.6666666667,402000,73100
79790230777,7040 INGRAHM DR,79790230777,20230303,TH,Residential (R),Blank,2023,356367, No ,No Application,1899.12.30,2010,2018.10.01,R10,356367,331800,120000,285500,356367,405500,24566.666666666668,380933.6666666667,405500,73700
79790230778,7038 INGRAHM DR,79790230778,20230303,TH,Residential (R),Blank,2023,318467,Yes,No Application,1899.12.30,2010,2019.01.25,R10,318467,294100,120000,247200,318467,367200,24366.666666666668,342833.6666666667,367200,73100
79790230779,7036 INGRAM DR,79790230779,20230303,TH,Residential (R),Blank,2023,325600,Yes,Approved,2011.07.12,2010,2010.05.27,R10,325600,303000,120000,250800,325600,370800,22600.0,348200.0,370800,67800
79790230780,7034 INGRAHM DR,79790230780,20230303,TH,Residential (R),Blank,2023,346433,Yes,Approved,2016.06.02,2010,2016.02.03,R10,346433,322500,120000,274300,346433,394300,23933.333333333332,370366.3333333333,394300,71800
79790230781,7032 INGRAHM DR,79790230781,20230303,TH,Residential (R),Blank,2023,339933,Yes,Approved,2015.08.10,2010,2015.04.10,R10,339933,316400,120000,267000,339933,387000,23533.333333333332,363466.3333333333,387000,70600
79790230782,7030 INGRAHM DR,79790230782,20230303,TH,Residential (R),Blank,2023,336933,Yes,No Application,1899.12.30,2010,2018.08.31,R10,336933,313600,120000,263600,336933,383600,23333.333333333332,360266.3333333333,383600,70000
79790230783,7028 INGRAHM DR,79790230783,20230303,TH,Residential (R),Blank,2023,334900,Yes,Approved,2010.09.07,2010,2010.05.21,R10,334900,311700,120000,261300,334900,381300,23200.0,358100.0,381300,69600
79790230784,7026 INGRAHM DR,79790230784,20230303,TH,Residential (R),Blank,2023,355700,Yes,No Application,1899.12.30,2010,2022.03.16,R10,355700,330800,120000,285500,355700,405500,24900.0,380600.0,405500,74700
79790230785,7024 INGRAHM DR,79790230785,20230303,TH,Residential (R),Blank,2023,333800,Yes,No Application,1899.12.30,2010,2020.12.21,R10,333800,308700,120000,264000,333800,384000,25100.0,358900.0,384000,75300
79790230786,7022 INGRAHM DR,79790230786,20230303,TH,Residential (R),Blank,2023,322400,Yes,Approved,2021.11.17,2010,2021.02.05,R10,322400,299200,120000,248800,322400,368800,23200.0,345600.0,368800,69600
79790230787,7020 INGRAHM DR,79790230787,20230303,TH,Residential (R),Blank,2023,330967,Yes,No Application,1899.12.30,2010,2020.12.18,R10,330967,303700,120000,265500,330967,385500,27266.666666666668,358233.6666666667,385500,81800
79790230788,7018 INGRAHM DR,79790230788,20230303,TH,Residential (R),Blank,2023,329100,Yes,No Application,1899.12.30,2010,2022.10.12,R10,329100,306300,120000,254700,329100,374700,22800.0,351900.0,374700,68400
79790230789,7016 INGRAHM DR,79790230789,20230303,TH,Residential (R),Blank,2023,354667,Yes,No Application,1899.12.30,2010,2017.11.13,R10,354667,330200,120000,283600,354667,403600,24466.666666666668,379133.6666666667,403600,73400
79790230790,7014 INGRAHM DR,79790230790,20230303,TH,Residential (R),Blank,2023,348133,Yes,Approved,2015.05.15,2010,2015.03.10,R10,348133,324100,120000,276200,348133,396200,24033.333333333332,372166.3333333333,396200,72100
79790230791,7012 INGRAHM DR,79790230791,20230303,TH,Residential (R),Blank,2023,324633,Yes,No Application,1899.12.30,2010,2021.06.23,R10,324633,302100,120000,249700,324633,369700,22533.333333333332,347166.3333333333,369700,67600
